id_policy,complete_name,id_car_brand,incident_id,car_color,sum_assured,car_model,current_payment,brand_name,velocity_max_amount,country_name,user_age
18lRZRcNoI7536562022,,Holden,A,verde,753656.00,2022,true,,,,
19420zzjfP7818902017,,Iveco,A,verde,781890.00,2017,true,,,,
19420zzjfP7818902017,,Iveco,A,verde,781890.00,2017,true,,,,
19gEmPjfqS9067352020,,Iveco,A,rojo,906735.00,2020,true,,,,
19gEmPjfqS9067352020,,Iveco,A,rojo,906735.00,2020,true,,,,
1H81xn7N8J5103042018,,Alpine,A,azul,510304.00,2018,true,,,,
1H81xn7N8J5103042018,,Alpine,A,azul,510304.00,2018,true,,,,
1LT6hkJRoO6156912020,,Iveco,A,naranja,615691.00,2020,true,,,,
1LT6hkJRoO6156912020,,Iveco,A,naranja,615691.00,2020,true,,,,
1MAqR81Tz26936802016,,Iveco,A,blanco,693680.00,2016,true,,,,
1MAqR81Tz26936802016,,Iveco,A,blanco,693680.00,2016,true,,,,
1NdzYgLntk3397772021,,Holden,A,naranja,339777.00,2021,true,,,,
1NdzYgLntk3397772021,,Holden,A,naranja,339777.00,2021,true,,,,
1OxL1FWSEd6731592022,,Alpine,A,negro,673159.00,2022,true,,,,
1OxL1FWSEd6731592022,,Alpine,A,negro,673159.00,2022,true,,,,
1PNK5Ls9Sn5156172016,,Alpine,A,verde,515617.00,2016,true,,,,
1PNK5Ls9Sn5156172016,,Alpine,A,verde,515617.00,2016,true,,,,
1PWV26P0WR6702752020,,Iveco,A,negro,670275.00,2020,true,,,,
1PWV26P0WR6702752020,,Iveco,A,negro,670275.00,2020,true,,,,
1QSMyV4BAv7869002017,,Alpine,A,verde,786900.00,2017,true,,,,
1QSMyV4BAv7869002017,,Alpine,A,verde,786900.00,2017,true,,,,
1SIJTtBMY25719112021,,Iveco,A,morado,571911.00,2021,true,,,,
1SIJTtBMY25719112021,,Iveco,A,morado,571911.00,2021,true,,,,
1SOTDCworT4092492015,,Iveco,A,blanco,409249.00,2015,true,,,,
1SOTDCworT4092492015,,Iveco,A,blanco,409249.00,2015,true,,,,
1TdTMYJiRd3624082019,,Alpine,A,azul,362408.00,2019,true,,,,
1TdTMYJiRd3624082019,,Alpine,A,azul,362408.00,2019,true,,,,
1UOnTe7zGb8356352021,,Iveco,A,negro,835635.00,2021,true,,,,
1UOnTe7zGb8356352021,,Iveco,A,negro,835635.00,2021,true,,,,
1V56bmetq83114642016,,Iveco,A,rosa,311464.00,2016,true,,,,
1V56bmetq83114642016,,Iveco,A,rosa,311464.00,2016,true,,,,
1V6I3Ei1z38194262021,,Iveco,A,verde,819426.00,2021,false,,,,
1V6I3Ei1z38194262021,,Iveco,A,verde,819426.00,2021,false,,,,
1VGzxJnVQN4165452022,,Alpine,A,rosa,416545.00,2022,true,,,,
1VGzxJnVQN4165452022,,Alpine,A,rosa,416545.00,2022,true,,,,
1VsuSOEVhu5567392016,,Alpine,A,cafe,556739.00,2016,false,,,,
1VsuSOEVhu5567392016,,Alpine,A,cafe,556739.00,2016,false,,,,
1WRIN4Liz34974552021,,Alpine,A,morado,497455.00,2021,true,,,,
1WRIN4Liz34974552021,,Alpine,A,morado,497455.00,2021,true,,,,
1ZAyjvIk9Y4016512021,,Alpine,A,blanco,401651.00,2021,true,,,,
1ZAyjvIk9Y4016512021,,Alpine,A,blanco,401651.00,2021,true,,,,
1a6y76GBdP4990862020,,Alpine,A,verde,499086.00,2020,true,,,,
1a6y76GBdP4990862020,,Alpine,A,verde,499086.00,2020,true,,,,
1acDrMQ6p63064282019,,Alpine,A,gris,306428.00,2019,true,,,,
1acDrMQ6p63064282019,,Alpine,A,gris,306428.00,2019,true,,,,
1dNyRyz1QB5498982021,,Holden,A,naranja,549898.00,2021,true,,,,
1dNyRyz1QB5498982021,,Holden,A,naranja,549898.00,2021,true,,,,
1dOwIRCzG94683242020,,Holden,A,verde,468324.00,2020,true,,,,
1dOwIRCzG94683242020,,Holden,A,verde,468324.00,2020,true,,,,
1dzwFgBlZN4459582018,,Iveco,A,naranja,445958.00,2018,true,,,,
1dzwFgBlZN4459582018,,Iveco,A,naranja,445958.00,2018,true,,,,
1eqZ6OMaNQ9809012015,,Holden,A,rojo,980901.00,2015,true,,,,
1eqZ6OMaNQ9809012015,,Holden,A,rojo,980901.00,2015,true,,,,
1hzVfz7XfL3589422018,,Alpine,A,naranja,358942.00,2018,true,,,,
1hzVfz7XfL3589422018,,Alpine,A,naranja,358942.00,2018,true,,,,
1kWAhf2TJP3460672021,,Alpine,A,azul,346067.00,2021,true,,,,
1kWAhf2TJP3460672021,,Alpine,A,azul,346067.00,2021,true,,,,
1kcpMpXiYk8644952015,,Alpine,A,negro,864495.00,2015,true,,,,
1kcpMpXiYk8644952015,,Alpine,A,negro,864495.00,2015,true,,,,
1lXbVK6pYY4733642017,,Iveco,A,rojo,473364.00,2017,true,,,,
1lXbVK6pYY4733642017,,Iveco,A,rojo,473364.00,2017,true,,,,
1mSgDNOsvo3325322018,,Holden,A,verde,332532.00,2018,true,,,,
1mSgDNOsvo3325322018,,Holden,A,verde,332532.00,2018,true,,,,
1pCQpsWJDo8835132016,,Iveco,A,verde,883513.00,2016,true,,,,
1pCQpsWJDo8835132016,,Iveco,A,verde,883513.00,2016,true,,,,
1pDT8XSK1p6580282019,,Holden,A,rojo,658028.00,2019,true,,,,
1pDT8XSK1p6580282019,,Holden,A,rojo,658028.00,2019,true,,,,
1pvGWSvIXr3168462015,,Holden,A,azul,316846.00,2015,true,,,,
1pvGWSvIXr3168462015,,Holden,A,azul,316846.00,2015,true,,,,
1qCPsncVwV4835602022,,Holden,A,azul,483560.00,2022,true,,,,
1qCPsncVwV4835602022,,Holden,A,azul,483560.00,2022,true,,,,
1rlNpTZ4vE9813132017,,Alpine,A,morado,981313.00,2017,true,,,,
1rlNpTZ4vE9813132017,,Alpine,A,morado,981313.00,2017,true,,,,
1uN8tV0lFt6418632018,,Iveco,A,amarillo,641863.00,2018,true,,,,
1uN8tV0lFt6418632018,,Iveco,A,amarillo,641863.00,2018,true,,,,
1uPicYliYR6691902019,,Alpine,A,gris,669190.00,2019,true,,,,
1uPicYliYR6691902019,,Alpine,A,gris,669190.00,2019,true,,,,
1xbSnT2zno3815062017,,Alpine,A,morado,381506.00,2017,true,,,,
1xbSnT2zno3815062017,,Alpine,A,morado,381506.00,2017,true,,,,
1xcVa1QMuS4402142017,,Iveco,A,amarillo,440214.00,2017,false,,,,
1xcVa1QMuS4402142017,,Iveco,A,amarillo,440214.00,2017,false,,,,
1y7agAufBs5799312015,,Holden,A,rosa,579931.00,2015,true,,,,
1y7agAufBs5799312015,,Holden,A,rosa,579931.00,2015,true,,,,
1ySVfcuWjo3473382017,,Iveco,A,rosa,347338.00,2017,true,,,,
1ySVfcuWjo3473382017,,Iveco,A,rosa,347338.00,2017,true,,,,
207FqkFyYq5527122020,,Alpine,A,blanco,552712.00,2020,true,,,,
207FqkFyYq5527122020,,Alpine,A,blanco,552712.00,2020,true,,,,
20I1Mickm22835922016,,Alpine,A,negro,283592.00,2016,false,,,,
20I1Mickm22835922016,,Alpine,A,negro,283592.00,2016,false,,,,
22DnBQIIXF2652762020,,Holden,A,verde,265276.00,2020,false,,,,
22DnBQIIXF2652762020,,Holden,A,verde,265276.00,2020,false,,,,
22RmlGGsTX4583352017,,Iveco,A,naranja,458335.00,2017,true,,,,
22RmlGGsTX4583352017,,Iveco,A,naranja,458335.00,2017,true,,,,
22ZKJNtawS4868802020,,Holden,A,azul,486880.00,2020,true,,,,
22ZKJNtawS4868802020,,Holden,A,azul,486880.00,2020,true,,,,
24vNw0Z0sr8184562021,,Holden,A,azul,818456.00,2021,true,,,,
24vNw0Z0sr8184562021,,Holden,A,azul,818456.00,2021,true,,,,
2BG4Vh6Ibt4062542016,,Alpine,A,morado,406254.00,2016,true,,,,
2BG4Vh6Ibt4062542016,,Alpine,A,morado,406254.00,2016,true,,,,
2Cbyw9Q0BN3314022019,,Holden,A,rosa,331402.00,2019,true,,,,
2Cbyw9Q0BN3314022019,,Holden,A,rosa,331402.00,2019,true,,,,
2CzUlaKN1m6436862022,,Iveco,A,naranja,643686.00,2022,true,,,,
2CzUlaKN1m6436862022,,Iveco,A,naranja,643686.00,2022,true,,,,
2DHtMwS9en6182112019,,Holden,A,gris,618211.00,2019,true,,,,
2DHtMwS9en6182112019,,Holden,A,gris,618211.00,2019,true,,,,
2DJcPaiBbH5429112017,,Holden,A,amarillo,542911.00,2017,true,,,,
2DJcPaiBbH5429112017,,Holden,A,amarillo,542911.00,2017,true,,,,
2DaU44ilSP3169842017,,Iveco,A,rojo,316984.00,2017,true,,,,
2DaU44ilSP3169842017,,Iveco,A,rojo,316984.00,2017,true,,,,
2EXk54YkJf5294962015,,Iveco,A,blanco,529496.00,2015,true,,,,
2EXk54YkJf5294962015,,Iveco,A,blanco,529496.00,2015,true,,,,
2FoRvrNWBt5724242019,,Iveco,A,cafe,572424.00,2019,true,,,,
2FoRvrNWBt5724242019,,Iveco,A,cafe,572424.00,2019,true,,,,
2FsMg0VRyK8163572019,,Alpine,A,rosa,816357.00,2019,true,,,,
2FsMg0VRyK8163572019,,Alpine,A,rosa,816357.00,2019,true,,,,
2IoZOYOZDr7459072016,,Holden,A,verde,745907.00,2016,true,,,,
2IoZOYOZDr7459072016,,Holden,A,verde,745907.00,2016,true,,,,
2LTcRepFT99871422020,,Holden,A,naranja,987142.00,2020,true,,,,
2LTcRepFT99871422020,,Holden,A,naranja,987142.00,2020,true,,,,
2NDe1FX1Nv8612652018,,Iveco,A,rojo,861265.00,2018,true,,,,
2NDe1FX1Nv8612652018,,Iveco,A,rojo,861265.00,2018,true,,,,
2NW36JH0953150672016,,Holden,A,morado,315067.00,2016,false,,,,
2NW36JH0953150672016,,Holden,A,morado,315067.00,2016,false,,,,
2NybV4DXMF7552992017,,Holden,A,blanco,755299.00,2017,true,,,,
2NybV4DXMF7552992017,,Holden,A,blanco,755299.00,2017,true,,,,
2QoXCOyH7M3935492021,,Iveco,A,gris,393549.00,2021,true,,,,
2QoXCOyH7M3935492021,,Iveco,A,gris,393549.00,2021,true,,,,
2RjWCcfCOM7629002019,,Iveco,A,amarillo,762900.00,2019,true,,,,
2RjWCcfCOM7629002019,,Iveco,A,amarillo,762900.00,2019,true,,,,
2SeiZIMjo13332162020,,Alpine,A,rojo,333216.00,2020,true,,,,
2SeiZIMjo13332162020,,Alpine,A,rojo,333216.00,2020,true,,,,
2UREu1Y8CO3994332015,,Iveco,A,negro,399433.00,2015,true,,,,
2UREu1Y8CO3994332015,,Iveco,A,negro,399433.00,2015,true,,,,
2WwSQVbjYC9174582020,,Holden,A,rojo,917458.00,2020,false,,,,
2WwSQVbjYC9174582020,,Holden,A,rojo,917458.00,2020,false,,,,
2YMvszglFh5416402018,,Alpine,A,amarillo,541640.00,2018,true,,,,
2YMvszglFh5416402018,,Alpine,A,amarillo,541640.00,2018,true,,,,
2ZRo7axmMP4016422018,,Alpine,A,verde,401642.00,2018,true,,,,
2ZRo7axmMP4016422018,,Alpine,A,verde,401642.00,2018,true,,,,
2ZWrxMh6sN8879502015,,Iveco,A,azul,887950.00,2015,true,,,,
2ZWrxMh6sN8879502015,,Iveco,A,azul,887950.00,2015,true,,,,
2d8JP84HNL4691692020,,Holden,A,rosa,469169.00,2020,false,,,,
2d8JP84HNL4691692020,,Holden,A,rosa,469169.00,2020,false,,,,
2dFz5ravSF7093812022,,Iveco,A,morado,709381.00,2022,false,,,,
2dFz5ravSF7093812022,,Iveco,A,morado,709381.00,2022,false,,,,
2efmx50vpQ4313272021,,Holden,A,rojo,431327.00,2021,true,,,,
2efmx50vpQ4313272021,,Holden,A,rojo,431327.00,2021,true,,,,
2fyy1r6XBb3453572015,,Holden,A,blanco,345357.00,2015,true,,,,
2fyy1r6XBb3453572015,,Holden,A,blanco,345357.00,2015,true,,,,
2gmQQ3YRh69472252017,,Alpine,A,rojo,947225.00,2017,true,,,,
2gmQQ3YRh69472252017,,Alpine,A,rojo,947225.00,2017,true,,,,
2h6ltbppZ47235942015,,Holden,A,blanco,723594.00,2015,true,,,,
2h6ltbppZ47235942015,,Holden,A,blanco,723594.00,2015,true,,,,
2iIR6BEv7p5574272017,,Holden,A,gris,557427.00,2017,true,,,,
2iIR6BEv7p5574272017,,Holden,A,gris,557427.00,2017,true,,,,
2jTujnt0y38386642021,,Iveco,A,gris,838664.00,2021,false,,,,
2jTujnt0y38386642021,,Iveco,A,gris,838664.00,2021,false,,,,
2l3v73qe4Q8477672020,,Alpine,A,naranja,847767.00,2020,true,,,,
2l3v73qe4Q8477672020,,Alpine,A,naranja,847767.00,2020,true,,,,
2lzMUaDuEi3189122015,,Iveco,A,cafe,318912.00,2015,true,,,,
2lzMUaDuEi3189122015,,Iveco,A,cafe,318912.00,2015,true,,,,
2mkeBTuKiW9088642021,,Holden,A,rosa,908864.00,2021,true,,,,
2mkeBTuKiW9088642021,,Holden,A,rosa,908864.00,2021,true,,,,
2noETcIVDO2732252015,,Alpine,A,cafe,273225.00,2015,true,,,,
2noETcIVDO2732252015,,Alpine,A,cafe,273225.00,2015,true,,,,
2o23vP7jqv3526912018,,Holden,A,verde,352691.00,2018,true,,,,
2o23vP7jqv3526912018,,Holden,A,verde,352691.00,2018,true,,,,
2sbbgdB0PS5385952021,,Alpine,A,blanco,538595.00,2021,true,,,,
2sbbgdB0PS5385952021,,Alpine,A,blanco,538595.00,2021,true,,,,
2usCaVDg2f3333102017,,Alpine,A,morado,333310.00,2017,true,,,,
2usCaVDg2f3333102017,,Alpine,A,morado,333310.00,2017,true,,,,
2vjmyyAnDU7570872015,,Iveco,A,morado,757087.00,2015,true,,,,
2vjmyyAnDU7570872015,,Iveco,A,morado,757087.00,2015,true,,,,
2yXyz4NLTZ8064682020,,Iveco,A,rosa,806468.00,2020,true,,,,
2yXyz4NLTZ8064682020,,Iveco,A,rosa,806468.00,2020,true,,,,
2zfhOGNxom3786432018,,Iveco,A,naranja,378643.00,2018,true,,,,
2zfhOGNxom3786432018,,Iveco,A,naranja,378643.00,2018,true,,,,
33FIqQgI9A4109052015,,Alpine,A,rojo,410905.00,2015,true,,,,
33FIqQgI9A4109052015,,Alpine,A,rojo,410905.00,2015,true,,,,
33j9uyDiUT9240672019,,Alpine,A,verde,924067.00,2019,true,,,,
33j9uyDiUT9240672019,,Alpine,A,verde,924067.00,2019,true,,,,
34th6A2OrW8750732019,,Holden,A,blanco,875073.00,2019,true,,,,
34th6A2OrW8750732019,,Holden,A,blanco,875073.00,2019,true,,,,
36fsOELkuA3933002015,,Alpine,A,amarillo,393300.00,2015,true,,,,
36fsOELkuA3933002015,,Alpine,A,amarillo,393300.00,2015,true,,,,
37NcMAr2PY9083092022,,Alpine,A,rojo,908309.00,2022,true,,,,
37NcMAr2PY9083092022,,Alpine,A,rojo,908309.00,2022,true,,,,
37gqBnUAZe4540402020,,Holden,A,naranja,454040.00,2020,true,,,,
37gqBnUAZe4540402020,,Holden,A,naranja,454040.00,2020,true,,,,
38wAkhxQRs5120032018,,Alpine,A,verde,512003.00,2018,true,,,,
38wAkhxQRs5120032018,,Alpine,A,verde,512003.00,2018,true,,,,
38ytodWmF24236832019,,Alpine,A,naranja,423683.00,2019,true,,,,
38ytodWmF24236832019,,Alpine,A,naranja,423683.00,2019,true,,,,
3Bh75gzv3Y4991302022,,Holden,A,gris,499130.00,2022,true,,,,
3Bh75gzv3Y4991302022,,Holden,A,gris,499130.00,2022,true,,,,
3C6uaAcAIA4240602021,,Alpine,A,morado,424060.00,2021,true,,,,
3C6uaAcAIA4240602021,,Alpine,A,morado,424060.00,2021,true,,,,
3DkSirQyz95988242017,,Holden,A,azul,598824.00,2017,true,,,,
3DkSirQyz95988242017,,Holden,A,azul,598824.00,2017,true,,,,
3HpdKRwcTW4196542018,,Iveco,A,rojo,419654.00,2018,true,,,,
3HpdKRwcTW4196542018,,Iveco,A,rojo,419654.00,2018,true,,,,
3I1B9VVogu4278342021,,Alpine,A,verde,427834.00,2021,true,,,,
3I1B9VVogu4278342021,,Alpine,A,verde,427834.00,2021,true,,,,
3McLVlcBNl3043452022,,Alpine,A,rojo,304345.00,2022,true,,,,
3McLVlcBNl3043452022,,Alpine,A,rojo,304345.00,2022,true,,,,
3QYFKyfwyT4437812019,,Holden,A,amarillo,443781.00,2019,true,,,,
3QYFKyfwyT4437812019,,Holden,A,amarillo,443781.00,2019,true,,,,
3RrcOMmsZn6238902020,,Holden,A,naranja,623890.00,2020,true,,,,
3RrcOMmsZn6238902020,,Holden,A,naranja,623890.00,2020,true,,,,
3Rx9OPPIaV7934822022,,Iveco,A,naranja,793482.00,2022,true,,,,
3Rx9OPPIaV7934822022,,Iveco,A,naranja,793482.00,2022,true,,,,
3TGSMPl9bV3818512018,,Holden,A,blanco,381851.00,2018,true,,,,
3TGSMPl9bV3818512018,,Holden,A,blanco,381851.00,2018,true,,,,
3WvNWVu5cD7405532015,,Iveco,A,rosa,740553.00,2015,true,,,,
3WvNWVu5cD7405532015,,Iveco,A,rosa,740553.00,2015,true,,,,
3Ye8J2z6Ss8251382016,,Alpine,A,azul,825138.00,2016,true,,,,
3Ye8J2z6Ss8251382016,,Alpine,A,azul,825138.00,2016,true,,,,
3bVP3FxpJb7792112021,,Iveco,A,blanco,779211.00,2021,true,,,,
3bVP3FxpJb7792112021,,Iveco,A,blanco,779211.00,2021,true,,,,
3e1A8CQxti9630632020,,Holden,A,amarillo,963063.00,2020,true,,,,
3e1A8CQxti9630632020,,Holden,A,amarillo,963063.00,2020,true,,,,
3em0AUlm3N3111552020,,Alpine,A,gris,311155.00,2020,true,,,,
3em0AUlm3N3111552020,,Alpine,A,gris,311155.00,2020,true,,,,
3f7TpPB3ju3927692022,,Iveco,A,morado,392769.00,2022,true,,,,
3f7TpPB3ju3927692022,,Iveco,A,morado,392769.00,2022,true,,,,
3gKwVWwKme6356142022,,Iveco,A,morado,635614.00,2022,true,,,,
3gKwVWwKme6356142022,,Iveco,A,morado,635614.00,2022,true,,,,
3gY6tiCNsu9733472016,,Alpine,A,negro,973347.00,2016,false,,,,
3gY6tiCNsu9733472016,,Alpine,A,negro,973347.00,2016,false,,,,
3gfMdc7ryc9467202021,,Alpine,A,blanco,946720.00,2021,true,,,,
3gfMdc7ryc9467202021,,Alpine,A,blanco,946720.00,2021,true,,,,
3hqT1dWGjT5062322018,,Iveco,A,negro,506232.00,2018,true,,,,
3hqT1dWGjT5062322018,,Iveco,A,negro,506232.00,2018,true,,,,
3i7ZYpOe6K4074792022,,Iveco,A,amarillo,407479.00,2022,true,,,,
3i7ZYpOe6K4074792022,,Iveco,A,amarillo,407479.00,2022,true,,,,
3ipzZgH1768277072020,,Iveco,A,rojo,827707.00,2020,true,,,,
3ipzZgH1768277072020,,Iveco,A,rojo,827707.00,2020,true,,,,
3iyxVqVFcG9538702021,,Holden,A,amarillo,953870.00,2021,true,,,,
3iyxVqVFcG9538702021,,Holden,A,amarillo,953870.00,2021,true,,,,
3jNmig8j1t5672462017,,Iveco,A,verde,567246.00,2017,true,,,,
3jNmig8j1t5672462017,,Iveco,A,verde,567246.00,2017,true,,,,
3jT2LKH0RS9436442015,,Holden,A,verde,943644.00,2015,false,,,,
3jT2LKH0RS9436442015,,Holden,A,verde,943644.00,2015,false,,,,
3o9Hwl0VFy4611542017,,Holden,A,negro,461154.00,2017,true,,,,
3o9Hwl0VFy4611542017,,Holden,A,negro,461154.00,2017,true,,,,
3oa2i2CZYG5842892021,,Iveco,A,blanco,584289.00,2021,true,,,,
3oa2i2CZYG5842892021,,Iveco,A,blanco,584289.00,2021,true,,,,
3pZEOI2TPE3901212017,,Holden,A,blanco,390121.00,2017,true,,,,
3pZEOI2TPE3901212017,,Holden,A,blanco,390121.00,2017,true,,,,
3rY9Q5yEsy7039442015,,Holden,A,rojo,703944.00,2015,true,,,,
3rY9Q5yEsy7039442015,,Holden,A,rojo,703944.00,2015,true,,,,
3sGajbml1c4432662016,,Alpine,A,cafe,443266.00,2016,true,,,,
3sGajbml1c4432662016,,Alpine,A,cafe,443266.00,2016,true,,,,
3uyR6xvl4w2985452017,,Alpine,A,naranja,298545.00,2017,true,,,,
3uyR6xvl4w2985452017,,Alpine,A,naranja,298545.00,2017,true,,,,
3vOmmLuvEU5990212015,,Iveco,A,naranja,599021.00,2015,true,,,,
3vOmmLuvEU5990212015,,Iveco,A,naranja,599021.00,2015,true,,,,
3vVLgQK5tE6878922015,,Alpine,A,gris,687892.00,2015,true,,,,
3vVLgQK5tE6878922015,,Alpine,A,gris,687892.00,2015,true,,,,
3wScL5W8H42953642019,,Holden,A,rojo,295364.00,2019,true,,,,
3wScL5W8H42953642019,,Holden,A,rojo,295364.00,2019,true,,,,
3xV3LNKxQD6922902016,,Alpine,A,negro,692290.00,2016,true,,,,
3xV3LNKxQD6922902016,,Alpine,A,negro,692290.00,2016,true,,,,
3ygkn2OcXQ6244172021,,Holden,A,naranja,624417.00,2021,true,,,,
3ygkn2OcXQ6244172021,,Holden,A,naranja,624417.00,2021,true,,,,
40r195KtIf6778812019,,Iveco,A,gris,677881.00,2019,true,,,,
40r195KtIf6778812019,,Iveco,A,gris,677881.00,2019,true,,,,
425wLUhM135204972018,,Holden,A,naranja,520497.00,2018,true,,,,
425wLUhM135204972018,,Holden,A,naranja,520497.00,2018,true,,,,
44d4drNqTO4800182021,,Holden,A,morado,480018.00,2021,true,,,,
44d4drNqTO4800182021,,Holden,A,morado,480018.00,2021,true,,,,
46jFi9uGDS9202912019,,Iveco,A,negro,920291.00,2019,true,,,,
46jFi9uGDS9202912019,,Iveco,A,negro,920291.00,2019,true,,,,
48H6uWuBYe8216202022,,Alpine,A,morado,821620.00,2022,true,,,,
48H6uWuBYe8216202022,,Alpine,A,morado,821620.00,2022,true,,,,
4D2Uf5tZyj6232932022,,Iveco,A,naranja,623293.00,2022,false,,,,
4D2Uf5tZyj6232932022,,Iveco,A,naranja,623293.00,2022,false,,,,
4F9Rx8BV8Z4947672016,,Iveco,A,naranja,494767.00,2016,true,,,,
4F9Rx8BV8Z4947672016,,Iveco,A,naranja,494767.00,2016,true,,,,
4HG1YiGBse6933192016,,Alpine,A,naranja,693319.00,2016,true,,,,
4HG1YiGBse6933192016,,Alpine,A,naranja,693319.00,2016,true,,,,
4JZdi4DSds3003862015,,Holden,A,rosa,300386.00,2015,true,,,,
4JZdi4DSds3003862015,,Holden,A,rosa,300386.00,2015,true,,,,
4KQHwOTBq23617502017,,Alpine,A,rojo,361750.00,2017,true,,,,
4KQHwOTBq23617502017,,Alpine,A,rojo,361750.00,2017,true,,,,
4KmtG8oLml3769122019,,Alpine,A,rojo,376912.00,2019,true,,,,
4KmtG8oLml3769122019,,Alpine,A,rojo,376912.00,2019,true,,,,
4Mb378wKgj4338272015,,Iveco,A,rojo,433827.00,2015,true,,,,
4Mb378wKgj4338272015,,Iveco,A,rojo,433827.00,2015,true,,,,
4MhcAyiAXQ8344392019,,Holden,A,cafe,834439.00,2019,true,,,,
4MhcAyiAXQ8344392019,,Holden,A,cafe,834439.00,2019,true,,,,
4N1LUOB78y4135632020,,Iveco,A,blanco,413563.00,2020,true,,,,
4N1LUOB78y4135632020,,Iveco,A,blanco,413563.00,2020,true,,,,
4N1gVp8FWh4476182017,,Holden,A,gris,447618.00,2017,true,,,,
4N1gVp8FWh4476182017,,Holden,A,gris,447618.00,2017,true,,,,
4OHUTG7Ke55780942015,,Alpine,A,rosa,578094.00,2015,true,,,,
4OHUTG7Ke55780942015,,Alpine,A,rosa,578094.00,2015,true,,,,
4OpyLeKDOI8266862017,,Iveco,A,gris,826686.00,2017,true,,,,
4OpyLeKDOI8266862017,,Iveco,A,gris,826686.00,2017,true,,,,
4RyutJEMmf2537382016,,Alpine,A,rosa,253738.00,2016,true,,,,
4RyutJEMmf2537382016,,Alpine,A,rosa,253738.00,2016,true,,,,
4Sce9W03298479772017,,Iveco,A,rojo,847977.00,2017,true,,,,
4Sce9W03298479772017,,Iveco,A,rojo,847977.00,2017,true,,,,
4VRE2Ler8l7148722022,,Alpine,A,negro,714872.00,2022,true,,,,
4VRE2Ler8l7148722022,,Alpine,A,negro,714872.00,2022,true,,,,
4YA7nxDtAV6741312016,,Alpine,A,morado,674131.00,2016,true,,,,
4YA7nxDtAV6741312016,,Alpine,A,morado,674131.00,2016,true,,,,
4YAKlVOPfd4805172021,,Holden,A,morado,480517.00,2021,true,,,,
4YAKlVOPfd4805172021,,Holden,A,morado,480517.00,2021,true,,,,
4ZqlKiNaAR7815742017,,Iveco,A,naranja,781574.00,2017,true,,,,
4ZqlKiNaAR7815742017,,Iveco,A,naranja,781574.00,2017,true,,,,
4bnQkhierS7941962017,,Alpine,A,negro,794196.00,2017,true,,,,
4bnQkhierS7941962017,,Alpine,A,negro,794196.00,2017,true,,,,
4cEONREpY82646222016,,Iveco,A,amarillo,264622.00,2016,false,,,,
4cEONREpY82646222016,,Iveco,A,amarillo,264622.00,2016,false,,,,
4cHcxM9DUg7865332019,,Iveco,A,azul,786533.00,2019,true,,,,
4cHcxM9DUg7865332019,,Iveco,A,azul,786533.00,2019,true,,,,
4cTDJpFVdz7046062019,,Holden,A,blanco,704606.00,2019,true,,,,
4cTDJpFVdz7046062019,,Holden,A,blanco,704606.00,2019,true,,,,
4cpmDzNXY98806132021,,Holden,A,morado,880613.00,2021,true,,,,
4cpmDzNXY98806132021,,Holden,A,morado,880613.00,2021,true,,,,
4d9G8nC3V56613252022,,Iveco,A,blanco,661325.00,2022,true,,,,
4d9G8nC3V56613252022,,Iveco,A,blanco,661325.00,2022,true,,,,
4dGMiYXnQL5059672021,,Holden,A,azul,505967.00,2021,true,,,,
4dGMiYXnQL5059672021,,Holden,A,azul,505967.00,2021,true,,,,
4ek7xFJiHj2818932020,,Holden,A,naranja,281893.00,2020,true,,,,
4ek7xFJiHj2818932020,,Holden,A,naranja,281893.00,2020,true,,,,
4fINc8dnfc7048832015,,Holden,A,rojo,704883.00,2015,true,,,,
4fINc8dnfc7048832015,,Holden,A,rojo,704883.00,2015,true,,,,
4fLJZs4okO4825262018,,Holden,A,gris,482526.00,2018,true,,,,
4fLJZs4okO4825262018,,Holden,A,gris,482526.00,2018,true,,,,
4gJUBncw0X8082512022,,Iveco,A,negro,808251.00,2022,true,,,,
4gJUBncw0X8082512022,,Iveco,A,negro,808251.00,2022,true,,,,
4gXFUhyu4f5068332015,,Iveco,A,negro,506833.00,2015,true,,,,
4gXFUhyu4f5068332015,,Iveco,A,negro,506833.00,2015,true,,,,
4h1FMkXpsO9365682015,,Alpine,A,amarillo,936568.00,2015,true,,,,
4h1FMkXpsO9365682015,,Alpine,A,amarillo,936568.00,2015,true,,,,
4hLGvFqsCM7513092019,,Alpine,A,verde,751309.00,2019,true,,,,
4hLGvFqsCM7513092019,,Alpine,A,verde,751309.00,2019,true,,,,
4hktgqyPkG9102732022,,Holden,A,azul,910273.00,2022,true,,,,
4hktgqyPkG9102732022,,Holden,A,azul,910273.00,2022,true,,,,
4irYeuAi875952192020,,Iveco,A,verde,595219.00,2020,false,,,,
4irYeuAi875952192020,,Iveco,A,verde,595219.00,2020,false,,,,
4jRoaAf22v4484202015,,Iveco,A,cafe,448420.00,2015,true,,,,
4jRoaAf22v4484202015,,Iveco,A,cafe,448420.00,2015,true,,,,
4mgWZWLdoJ5664132018,,Iveco,A,amarillo,566413.00,2018,true,,,,
4mgWZWLdoJ5664132018,,Iveco,A,amarillo,566413.00,2018,true,,,,
4mnEFevuqO5174042021,,Alpine,A,morado,517404.00,2021,true,,,,
4mnEFevuqO5174042021,,Alpine,A,morado,517404.00,2021,true,,,,
4p1JzKmGEG3723082019,,Iveco,A,blanco,372308.00,2019,true,,,,
